,Review ratings,Review title,Review
2024,5,Best for Bass lovers.......,Superb......Full on paisa wasool
2025,5,Awesome!,Best Budget Value for money headphones
2026,5,Products are dimag Or shipping box ok,Products are dimag our shipping box ok
2027,1,It's worst and waste of money,Crackling sound is coming from 7th day
2028,1,Worst,Worst experience
2029,4,Good,This is very good product ☺️☺️
2030,1,One plus bllothuth,I have not like product pls refund sir
2031,5,Superb...quality product from  oneplus,Superb...quality product from  oneplus
2032,1,Sound quality bad,"Sound quality is bad , problem for ear"
2033,1,my item dameasd,One side brekup and damesd item recive
2034,1,Worst product.,Worst product ever.. Please dont buy..
2035,5,Good quality,बढ़िया सामान है पैसा बर्बाद नहीं जाएगा
2036,5,HAPPY CUSTOMER,Happy customer
2037,4,Nice product,Superb quality
2038,5,Best,Fastest charge
2039,4,Better product,Better product
2040,5,Amazing product,I loved this product. It is a must buy y'all.
2041,2,Bade,Poor quality customer service
2042,5,Excellent product,Super sound quality excellent product
2043,1,My product was fake,My product was dismatched and damaged
2044,5,Nice sound system,Sound and voice clearity are amazing.
2045,4,Headphones not working,"Sound left, right speaker not working"
2046,1,Already used . product ..and not yet return product ..very disappoint with amezon 😐😐😐,My product is not good in anything 😐
2047,5,Clear voice,Nice future of shutting off bluetooth
2048,4,This is no longer charging time ........,I'm not getting good quality charging
2049,5,Noise cancelation option in not there,Noise cancelation option in not there
2050,1,There is something Missing in the box,There is something Missing in the box
2051,1,Voice issue,Unable to talk on call after 20  days
2052,4,💯💯,"Kindly improve mic place, it's very far"
2053,2,Mic is very far...,                    The media could not be loaded.
2054,5,Super design,                
2055,5,Sir ji my switch problem to reples,Return  to exchange
2056,1,"Worst don’t buy, best to go with realme","Not sustained for one month also,, very bad"
2057,3,Average,Average saund quality
2058,4,Sound quality,Sound quality is good
2059,5,great,the product is awsome
2060,5,Awesome product,Sound quality is good
2061,5,It's good to go,I loved the earphones
2062,5,Good one❤,This is a very good product..
2063,5,Superb product very good seller,Good productGood seller
2064,5,Amazing,Excellent just amazing do buy
2065,4,Worthy product,"Awesome bass, fantastic sound"
2066,5,One plus z headset,Well battery life such a good product
2067,5,Exilent,Very good product and bass is perfect
2068,5,Aswm ❤️,Very nice product 👍😊 I m very happy
2069,5,Go for it no doubt awesome product !!!,sound quality nd easy to connect ....
2070,5,Ok,So so
2071,5,nice product,best sound for oneplus phone
2072,5,Really good,Battery sound n bass quality
2073,5,good... consummate with price,nice. commesurate with price
2074,4,Values for money,Bass could have been better.
2075,5,Thanks,Good sound thank you🙏Amazon
2076,4,The super quality,The quality for good quality
2077,3,Poor battery life,Battery quality is very poor
2078,5,I have purchased for my iPad but it is working not properly with few apps,Very poor quality headphones
2079,5,Awesome thanks Amazon,Battery backup saund kwality
2080,5,Sound awesome,It's a mind heart satisfied product.
2081,2,It's very interesting,I liked headset but very hard in ear
2082,1,Bqd,Battery backup 4 hours only very bad
2083,5,Nice headphones bass are really good,Nice headphones bass are really good
2084,5,Sometimes it stop automatically and connect automatically,I am not satisfied with this product
2085,2,Everything is fine except battery backup,Earlier the battery backup was good.
2086,1,Invoice,Upload the invoice and warranty card
2087,5,Nice neckband,All the performances are so amazing.
2088,5,Good battery backup,Daily use on bike at work it's good.
2089,5,At this price this product is very very good.,"This product is insane,just love it."
2090,5,Good choice,Good purchase.. quality is very good
2091,1,Headhone sound up &down,Sound up &down plz exchange products
2092,1,Bad product,Sounds problem start in 3month later
2093,1,Battery was not satisfied,Battery only run 1 days easily drain
2094,1,Battery pack up,Battery pack up was not satisfied ☹️
2095,4,Perfect earphones to have under 2000,Perfect earphones to have under 2000
2096,5,Good product,Good product
2097,5,Good product,Good product
2098,5,Battery Back up,Nice Product
2099,5,Nice,Good quality
2100,5,Zero radiation & power loss during  standby,Good product
2101,5,Good product but price is high,Good product
2102,5,So good,Best quality
2103,4,Good one,Good quality
2104,5,4.7,All are good
2105,5,Good product,Overall good
2106,1,It's very costly.,Very costly.
2107,4,Good Product Thank you Amazon,Good Product
2108,5,Amazing product,It's sound very good
2109,5,Khatarnak,😘😘😘😘😘😘😘😘😘😘
2110,5,One plus is good but pls next time made for  comfortable,Good
2111,5,good option,good
2112,5,Good,Good
2113,5,Best,Best
2114,5,Good,Best
2115,4,Good,Good
2116,5,Nice,Nice
2117,5,Sounds very gd,Very nic awesome 👌
2118,4,Good,Good
2119,5,Nice voice quality,Like
2120,4,Very good sound quality,Nice
2121,5,Good,Good
2122,1,Calling sound problem,Calling sound not properly.
2123,5,Resound voice noise,Resound comming in ear buds
2124,5,Must buy,A must buy product. Amazing
2125,5,Impressed with charging capacity and sound quality,Charging capacity and sound quality
2126,5,best for music and movies,everything is just perfect till now
2127,5,Best Sound Ever,Best Sound Quality and Basa Edition
2128,5,Product is good,The quality of product is very good
2129,5,Old model best,Good Quality but old model the best
2130,3,Bass is not upto the mark.  just OK,Bass is not upto the mark.  just OK
2131,5,Supper product,It's good locking and super product
2132,1,Products not working,Sound not working and bass not good
2133,5,GOOD SOUND QUALITY,"Good sound quality, product quality"
2134,1,Main iska return dalvana chahta hun,Main iska return dalvana chahta hun
2135,5,Good sound,Battery is not good
2136,3,Good,It's better quality
2137,5,Superb,Excellent base and sound quality
2138,5,Best,Blindly go with it.
2139,1,Best  itam,Not one sid  works bassChange
2140,5,Bahut acha product hai pr thora mahanga hai,Bahut he jada acha hai bhai
2141,5,Perfect sound,Best sound in this price!!!
2142,5,Excellent Sound Quality,Excellent Sound Quality as expected
2143,3,Very good Quality,But prise hig  Nice one plus➕
2144,1,So sad,Very bad no longer time run
2145,1,Waste service,Waste service product isn't working
2146,2,Items missing from the box,The charger is missing from the box
2147,5,Very good one plus bullets wireless,Very good one plus bullets wireless
2148,5,Vera level,Very nice and good quality of sound
2149,5,Best in bluetooth headset,Top notch in all categories
2150,1,Dup,Bad
2151,1,Disconnect problem very bad for me,Every time disconnected.. borring useless waste of money 😡😡😡
2152,5,Bass  of one plus+,Sounds quality
2153,5,Perfect bass sound,Most perfect quality sound produce
2154,5,"Good Experience, very nice super","Good, very nice product i am happy"
2155,1,.,Calling Voice quality is so worst.
2156,4,Best earphone,Super earphone super sound quality
2157,4,It's beautiful and amazing,Best quality product on this range
2158,5,Go for it,best headphone in this price range
2159,5,Its mind blowing background sounds with clear pitches and no any disturbances,Excellent product with great price
2160,4,...,Bass quality very bad in left side
2161,4,Nice,Nice product and valuable of money
2162,3,Bass not comming,Bass quality not satisfied
2163,5,Sound,Sound quality is very good
2164,5,Loving ❤❤,One of the best product...
2165,5,Awesome neckband,Awesome 👌 👏 👍 😍 💖 🆒️
2166,5,Improve noise cancellation,Improve noise cancellation
2167,1,Defective Product,Defective product received
2168,5,Sound best,Super Bluetooth one plus z
2169,1,"Worst, worst & worst product","Bogus product,  stay away."
2170,5,Excellent,Excellent Product.
2171,5,Awesome sound quality,Sound quality good
2172,5,Sound,Good sound quality
2173,1,Product is damaged,Product is damaged
2174,5,Highly recommended,Very nice fabulous
2175,4,Nice earphone,Wonderful earphone
2176,5,Sound quality is really good.,The product is up to expectations.
2177,1,One side nit not working kindly replace it the blue tooth,Kindly replace the product
2178,3,Sound quality,Bass is overpowering sound quality
2179,1,I am facing distrubance sond on all calls,Bad product I every bought
2180,5,Design and build quality is just mind blowing,Need more colors and uniqur design
2181,5,Best Gaming Experience,The Best Gaming wireless Headphone
2182,3,Battery backup,Battery backup not so good
2183,4,Best in range,Bass in not up to the mark
2184,5,Nice one,It is very nice and useful
2185,5,Great,MaybeWorth
2186,5,Good phone,Good phone
2187,1,Used items received,Used items
