,Unnamed: 0,Rating,Review title,Review,cleaned,lemmatized,polarity,review_len,avg_word_len,pie_bins,pie_quantile_bins,Rating satisfaction,Polarity satisfaction,Match,3608,,,
3353,3353,5,Excellent,Very nice backpack,Very nice backpack,nice backpack,0.6,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3354,3354,1,One Star,Waste. Quality,Waste Quality,Waste Quality,-0.2,13,6,"(5.8, 8.2]","(5.5, 6.0]",0,0,TRUE,,,,
3355,3355,4,School bag,Colour of the bag look somemuch  different from image,Colour of the bag look somemuch different from image,colour bag look somemuch different image,0,40,5.833333333,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3356,3356,5,Awesome kiraak,"Awesome, Kiraak",Awesome Kiraak,Awesome Kiraak,1,14,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3357,3357,4,I like it,I like it,I like it,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3358,3358,1,Worst product,Worst product... please do not purchase,Worst product please do not purchase,bad product purchase,-0.7,20,6,"(5.8, 8.2]","(5.5, 6.0]",0,0,TRUE,,,,
3359,3359,4,American tourister,Excellent and satisfied product.,Excellent and satisfied product ,excellent satisfied product,0.75,27,8.333333333,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3360,3360,4,Good quality,Good quality,Good quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3361,3361,4,Nyc,Gud,Gud,Gud,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3362,3362,5,Good one,Value of money..good and durables,Value of money good and durables,value money good durable,0.7,24,5.25,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3363,3363,4,Good enough,Nice purchase,Nice purchase,nice purchase,0.6,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3364,3364,4,Quality good,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3365,3365,5,Product is good,Product is good,Product is good,product good,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3366,3366,5,Thanks t Amazon,Quality,Quality,quality,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3367,3367,5,It's real,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3368,3368,1,Fake brand,Waste money.waste product,Waste money waste product,waste money waste product,-0.2,25,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
3369,3369,5,Nice one.,Good quality...,Good quality ,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3370,3370,5,Must buy,Its amazing backpackIts original,Its amazing backpackIts original,amazing backpackits original,0.4875,28,8.666666667,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3371,3371,5,Best products,There is best products,There is best products,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3372,3372,1,Worst product,Not happy bag already torn,Not happy bag already torn,happy bag tear,0.8,14,4,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
3373,3373,5,Easy to carry,Its light weight..,Its light weight ,light weight,0.4,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3374,3374,1,Toooooo small,Nothing given that is expected,Nothing given that is expected,give expect,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3375,3375,4,good delivery experience,nice product and fast delivery,nice product and fast delivery,nice product fast delivery,0.4,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3376,3376,5,Good Quality,Awesome,Awesome,awesome,1,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3377,3377,5,Awesome,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3378,3378,5,Awesome,Nice bag for college purpose,Nice bag for college purpose,nice bag college purpose,0.6,24,5.25,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3379,3379,5,School use only,Only for school perpose...,Only for school perpose ,school perpose,0,14,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3380,3380,4,Good bag..light wait,good product,good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3381,3381,3,Material is not gd,We expected gd material from Amazon,We expected gd material from Amazon,expect gd material Amazon,0,25,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3382,3382,5,Must buy,It is just awesome. Must buy. Good for college users,It is just awesome Must buy Good for college users,awesome buy good college user,0.85,29,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3383,3383,5,Fast delivery,Nice bag,Nice bag,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3384,3384,2,👍,👎🏼👎🏼,👎🏼👎🏼,👎 🏼 👎 🏼,0,7,1,,"(0.999, 4.0]",0,1,FALSE,,,,
3385,3385,5,Got as expected,Got as expected,Got as expected,got expect,0,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3386,3386,3,average,is not what it actually looks on this site ( below expectation),is not what it actually looks on this site below expectation ,actually look site expectation,0,30,6.75,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3387,3387,3,Average,Dislike,Dislike,Dislike,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3388,3388,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3389,3389,1,Don't buy this product,Don't buy this product,Don t buy this product,Don t buy product,0,17,3.5,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
3390,3390,1,The product is been torn and worn out I would like to replace it.,The bag is torn and worn out and I have the one year guarantee I would like to replace the bag.,The bag is torn and worn out and I have the one year guarantee I would like to replace the bag ,bag tear wear year guarantee like replace bag,0,45,4.75,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3391,3391,5,not waterproof,"it is not waterproof ,,all about nice",it is not waterproof all about nice,waterproof nice,0.6,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3392,3392,4,Please purchase good quality,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3393,3393,5,Best bag ever,Go for it,Go for it,,0,0,,,,1,1,TRUE,,,,
3394,3394,3,Ok ok,Not good as i expected.,Not good as i expected ,good expect,0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3395,3395,2,Three Stars,Avarage.... Best suitable for college students only,Avarage Best suitable for college students only,avarage best suitable college student,0.775,37,6.6,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3396,3396,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3397,3397,4,Ok fine,The bag is good  but the cloth quality is bad and the bag is quite big,The bag is good but the cloth quality is bad and the bag is quite big,bag good cloth quality bad bag big,3.70E-17,34,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3398,3398,5,American turister is too good company ♥️,"Best quality bag , really light weight ,",Best quality bag really light weight ,good quality bag light weight,0.55,29,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3399,3399,5,World ‘s best bag,Very good quaility go for it it is the best,Very good quaility go for it it is the best,good quaility good,0.7,18,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3400,3400,5,Wow!,Best for me in this range,Best for me in this range,best range,1,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3401,3401,1,High price,High price,High price,high price,0.16,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3402,3402,5,Must purchase,It’s really good and worth for money,It’s really good and worth for money,good worth money,0.5,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3403,3403,4,Good,Nice bag,Nice bag,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3404,3404,2,Layer of bag destroyed,Purchasing of this bag now are 2 months and bag are destroyed in inside layer this bag is not good.,Purchasing of this bag now are months and bag are destroyed in inside layer this bag is not good ,purchase bag month bag destroy inside layer bag good,0.25,52,4.888888889,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3405,3405,2,not loking original bag,third class quality,third class quality,class quality,0,13,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3406,3406,4,Great,Best product great design but not good quality material,Best product great design but not good quality material,good product great design good quality material,0.733333333,47,5.857142857,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3407,3407,5,Good for Travelling,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3408,3408,5,Good,Good but not water resistant,Good but not water resistant,good water resistant,0.7,20,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3409,3409,5,So good ..........,"Good quality bag , ************",Good quality bag ,good quality bag,0.7,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3410,3410,4,Good product,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3411,3411,5,Aww,Fab,Fab,fab,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3412,3412,3,Okay with this,Not much impressive product but can use for daily purpose..,Not much impressive product but can use for daily purpose ,impressive product use daily purpose,0.5,36,6.4,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3413,3413,5,"Brand does not need feedback, it always shines",No dislikes only likes,No dislikes only likes,dislikes like,0,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3414,3414,5,Nice bags,The coating of the bags is very good,The coating of the bags is very good,coating bag good,0.7,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3415,3415,3,Not worth for school and collage students,Bad quality,Bad quality,bad quality,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,0,FALSE,,,,
3416,3416,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3417,3417,5,Better,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3418,3418,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3419,3419,2,Weak,Got damaged within 2 months,Got damaged within months,Got damage month,0,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3420,3420,4,Good product.,Nice bag.,Nice bag ,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3421,3421,5,Not bad,Amazing but can have more pockets.,Amazing but can have more pockets ,amazing pocket,0.6,14,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3422,3422,2,**,Not perfect,Not perfect,perfect,1,7,7,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3423,3423,5,Best quality,Best material,Best material,good material,0.7,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3424,3424,5,Superb product 👌🙌🙌🙌 like it,Awesome product,Awesome product,awesome product,1,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3425,3425,4,Ok,Ok,Ok,ok,0.5,2,2,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3426,3426,5,Good,Light weight,Light weight,light weight,0.4,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3427,3427,4,Nice one,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3428,3428,5,Yes,Yes,Yes,yes,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3429,3429,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3430,3430,4,Good but no more space,Good but no more space,Good but no more space,good space,0.7,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3431,3431,5,Good product,I liked it.,I liked it ,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3432,3432,3,Okay,Ok product,Ok product,ok product,0.5,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3433,3433,1,Waste of money,Nothing to like inthis productOnly waste of money,Nothing to like inthis productOnly waste of money,like inthis productonly waste money,-0.2,35,6.2,"(5.8, 8.2]","(6.0, 13.0]",0,0,TRUE,,,,
3434,3434,5,Best ever bag I have bay till now,Go for itIt is best bagback,Go for itIt is best bagback,itit good bagback,0.7,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3435,3435,4,Good bag,Good bag,Good bag,good bag,0.7,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3436,3436,5,Nice product,Nice qwality,Nice qwality,nice qwality,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3437,3437,1,Care,It is nice but it is not bright as the photo to also It needed care,It is nice but it is not bright as the photo to also It needed care,nice bright photo need care,0.65,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3438,3438,4,AWESOME BAG,IT'S TOO GOOD....GOOD FOR HEAVY USAGE,IT S TOO GOOD GOOD FOR HEAVY USAGE,S good good heavy usage,0.4,23,3.8,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3439,3439,4,My son liked it,Gud product,Gud product,Gud product,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3440,3440,5,Beautiful product,Nothing to be dislikedI am happy with my product 😃😃😃😃Thnx #amazon,Nothing to be dislikedI am happy with my product 😃😃😃😃Thnx amazon,dislikedI happy product 😃 😃 😃 😃 Thnx amazon,0.8,43,3.888888889,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3441,3441,4,Nice product,Light weight.Good for school kids.,Light weight Good for school kids ,light weight good school kid,0.55,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3442,3442,5,Worthed,Liked,Liked,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3443,3443,5,not water resistant at all,not water resistant,not water resistant,water resistant,0,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3444,3444,5,Mast,Mast,Mast,mast,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3445,3445,1,Product description..,Duplicate product..,Duplicate product ,duplicate product,0,17,8,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3446,3446,5,Perfect,Good product with good size n good quality,Good product with good size n good quality,good product good size n good quality,0.7,37,4.428571429,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3447,3447,5,Nic,Nice products,Nice products,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3448,3448,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3449,3449,3,This bag is very big..,It is likely by me but there is a problem with the bag ..it is too big,It is likely by me but there is a problem with the bag it is too big,likely problem bag big,0,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3450,3450,4,Defected,every thing is ok in this bagpack but i got a damage product.,every thing is ok in this bagpack but i got a damage product ,thing ok bagpack get damage product,0.5,35,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3451,3451,5,Nice.,Affordable.,Affordable ,affordable,0,10,10,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3452,3452,2,expected much better product and also not original American Tourister,"Product is below average, expected much better product and also not original American Tourister.",Product is below average expected much better product and also not original American Tourister ,product average expect well product original American Tourister,0.075,63,7,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3453,3453,5,NICE BAG,Nice Bag I Love It....,Nice Bag I Love It ,Nice Bag love,0.55,13,3.666666667,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3454,3454,2,Bad,Average quality material  used,Average quality material used,average quality material,-0.15,24,7.333333333,"(5.8, 8.2]","(6.0, 13.0]",0,0,TRUE,,,,
3455,3455,3,Waste,The is of low quality. It got teraed in 2 months,The is of low quality It got teraed in months,low quality get teraed month,0,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3456,3456,4,Good product,It is good product have big space,It is good product have big space,good product big space,0.35,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3457,3457,5,Nice,Very good product,Very good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3458,3458,1,Its too poor quality,Very bad ..no quality of AT.i think its duplicate,Very bad no quality of AT i think its duplicate,bad quality think duplicate,-0.7,27,6,"(5.8, 8.2]","(5.5, 6.0]",0,0,TRUE,,,,
3459,3459,5,Five Stars,Sturdy bag.,Sturdy bag ,sturdy bag,0,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3460,3460,5,EXCELLENT,Good quality,Good quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3461,3461,1,Worst bag,Very bad quality ..... It got teared up in a month,Very bad quality It got teared up in a month,bad quality get tear month,-0.7,26,4.4,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3462,3462,5,Meets expectations,Looks just like the picture,Looks just like the picture,look like picture,0,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3463,3463,5,Very nice,Very nice 😊😊,Very nice 😊😊,nice 😊 😊,0.6,8,2,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3464,3464,5,Superb Quality,Superb Quality with this price...,Superb Quality with this price ,Superb Quality price,1,20,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3465,3465,5,Very good quality,Must buy product,Must buy product,buy product,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3466,3466,5,Good product,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3467,3467,4,superb,bag having good  space,bag having good space,bag have good space,0.7,19,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3468,3468,5,👍👍👍👍👍,"Good to use light weight, easy to carry and its looking very nice.",Good to use light weight easy to carry and its looking very nice ,good use light weight easy carry look nice,0.533333333,42,4.375,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3469,3469,5,American Tourister 32 Ltrs Blue Casual Backpack,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3470,3470,3,Delivery boy behaviour is so bad,Product is good,Product is good,product good,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3471,3471,3,Unsatisfied!,Average quality bag,Average quality bag,average quality bag,-0.15,19,5.666666667,"(3.4, 5.8]","(5.5, 6.0]",1,0,FALSE,,,,
3472,3472,5,Superb quality,Good quality.value for money,Good quality value for money,good quality value money,0.7,24,5.25,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3473,3473,1,Bad Quality,The quality is really bad..Don’t buy and waste money..,The quality is really bad Don’t buy and waste money ,quality bad buy waste money,-0.45,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3474,3474,4,Water resistant,Not fit for Rainy season,Not fit for Rainy season,fit Rainy season,0.4,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3475,3475,5,it is durable project,it very good and very good qualitya genuen product,it very good and very good qualitya genuen product,good good qualitya genuen product,0.7,33,5.8,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3476,3476,5,Loved it,Very nice and durable product but white colour gets dirty easily,Very nice and durable product but white colour gets dirty easily,nice durable product white colour get dirty easily,0.108333333,50,5.375,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3477,3477,1,Its ok,It looks outside but not inside  no quality clothNo zips inside,It looks outside but not inside no quality clothNo zips inside,look outside inside quality clothno zip inside,0,46,5.714285714,"(3.4, 5.8]","(5.5, 6.0]",0,1,FALSE,,,,
3478,3478,3,Good product,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3479,3479,5,Great product,Very lasting and waterproof bag . Lots of space,Very lasting and waterproof bag Lots of space,lasting waterproof bag lot space,0,32,5.6,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3480,3480,4,Its good as comparing to price,It is not at all water resistance,It is not at all water resistance,water resistance,0,16,7.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3481,3481,4,Fine,The product is okay for the price of 700 Rs,The product is okay for the price of Rs,product okay price r,0.5,20,4.25,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3482,3482,4,Nice,Material is thin,Material is thin,material thin,-0.4,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,0,FALSE,,,,
3483,3483,1,Quality not good,Seemed to be of very low quality.,Seemed to be of very low quality ,low quality,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3484,3484,5,American Tourister 32 Ltrs Black Casual Backpack (AMT Fizz SCH Bag 02 - Black),Nice!,Nice ,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3485,3485,1,so -so,quality is not that i want,quality is not that i want,quality want,0,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
3486,3486,5,Good,Very nice,Very nice,nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3487,3487,4,Useful product,Good for travelling.,Good for travelling ,good travel,0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3488,3488,5,Super,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3489,3489,4,Made in china,Good quality...But made in China tag,Good quality But made in China tag,good quality China tag,0.7,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
