,Review ratings,Review title,Review
3017,1,Worst product . Ek mahina bhi nai chala,Very bad product . Please do not waste money may be its duplicate.
3018,4,Good One,Good quality and easy to use.
3019,5,Super,Quality is nice... charge point can be more good
3020,5,Awesome Product,They gave warranty for this product. I will refer to my friends.
3021,5,How to claim warranty,I would like to claim my warranty
3022,1,Not a good product,Bad performance because not good hit company first time I tried this product but I'm not satisfied it's not proper work
3023,4,Worth the money,OKOKQuality
3024,5,Superb,Light weight easy to use long bettry after one full charge.. Best product in market must buy product.
3025,4,Good Product,"Good Product, using for few months now. Good battery backup."
3026,3,Battery backup is not good.,Overall good but battery backup is not good as boastful about battery backup mention on product's box.
3027,5,Best VFM Gadget Ever,Get rid of all the flying insects with this. I am able to get rid of fruit flies with this. I love it.
3028,1,Waste product,It's waste after the 2 months use the battery is dead and there is no proper channel to register the complaint seems product is not good
3029,5,Excellent,Excellent
3030,5,Perfect and great quality,A very good quality product from hit. As described.
3031,4,Really GOOD,Its really good and the durability also long lasting. I suggest you that if you really need a mosquito bat then just go for it.
3032,2,Bad battery life of the product,"Battery life of the product is very bad, company is claiming that it will last for a month but its requir charging after 2 hours for further use."
3033,4,Best mosquito racket ever.,Good quality product from Hit. Really worth the money.
3034,1,Worst products I ever buy from Amazon 3rd class,Waste product product is not working properly totaly wast product please 🙏 don't buy this buy product
3035,5,Using it for a month now. It works good!,"After using numerous chinese racquets decided to buy this. Battery life is amazing, it’s durable plus the blue lights are affective too."
3036,5,Good one...,Useful product... Good led light for night use... Stronger than other bats available at market
3037,5,Product is not Working,The product is not working. Can u please return the product
3038,2,The item received is not working after 20 days,On charge the red lite is glowing.After charged the metallic grid is not working and on touch the grid we are not getting shock
3039,4,No issue so far,"Using since 15 days with no issue, product looks sturdy and delivered what it claims.."
3040,1,Doesn't work after using for 3-4 days,Doesn't work after using for 3-4 days
3041,5,"Sturdy, premium feel","Good product, sturdy & premium feel. Albeit costly."
3042,1,Product came in Non Working conditions.,Product arrived in non working condition. Applied for Return right away.
3043,4,Design problem,The recharging design silly
3044,5,Worth the price,Worth the price. Better than the cheap chinese rackets available in the market.
3045,5,Excellent product and exe-ordernary performance,good product thanks to hit company I have use a lot of mosquito bat but this bat is something
3046,5,Very useful sturdy product..,It's batteylife is good as well as it's a sturdy product...
3047,5,Worth for money,Easy to use. Battery life is too good. Light weight. Nice design.
3048,1,Not value for money,product is out of order just after its warranty period.
3049,2,Stopped working within one month of purchase,It stopped working within a month of purchase..
3050,5,Perfect,This is perfect in all the means
3051,1,Stopped working only  after a week of purchase 😡,Just stopped working after a week . Battery life is very poor. Don't waste your money on buying this.
3052,1,WORST........WASTE,Product is WORST..... Please DON'T BUY....I am not able to return and rectify the error but still it's under 6 month warranty....
3053,2,Not worthy for money but materils make is so good,Within one week itself upon delivery inner parts got lossened still working sometimes it is not working in a good condition.. Not worth
3054,5,Great product at this value,Simply wow
3055,1,Not Worth. Working only 3 months.,I is very low quality net and electronic components. Worked 3 months. The electric net should be more Strong.
3056,1,Works for few days,"This worked only for first few days, just till the return period was over. And doesn't work. Do not buy this."
3057,2,Lots of gap between nets,Not easy to kill flies. The flies flies through the net and only once in 5 times they are electrocuted
3058,4,Good product,"Good product must buy, but I think light should be more big as it was too small and un use full"
3059,4,Nothing extra ordinary,It's as expected
3060,5,Best product,value of money this product can protect from mosquito 100%
3061,5,Good,High grade quality. Better then which are available on foot path.
3062,4,Nice product,Really nice product considering the price with. 6 months warranty.Also the product is good in all aspects
3063,4,Good product,Like
3064,4,Good,Good
3065,4,Serve the purpose,Works good. Can buy
3066,5,Brand Value product,a product you can trust....
3067,5,Hit mosquito  bat,Hit mosquito bat not working. Please exchange.
3068,5,Good one,Nice durable product.Good battery life.Looks great.
3069,1,Worst experience 😪,Don't buy iam replacing this it looks good only in seeing and it's name so called hit other than that I don't prefer it to anyone else
3070,4,HIT Anti Mosquito Racquet truly Indian product,Worth buying than those cheap products available locally.
3071,1,Not Working,"Not Good product bcoz it's shot in Line,when ever press button it's gives noice only"
3072,5,Working,As of now working good
3073,1,Not working after 10 days,Has worked properly for only 10 days after which it is not working.
3074,5,Value for money,Very useful product..really works..
3075,5,Excellent product for the price,Quality is excellent in all aspect. Don't rethink just go for it.
3076,5,"Long battery life, powerful bat.",Long battery life. Pretty powerful.
3077,3,Charging money on BRAND,It worked only for a month
3078,5,Good quality.,Worth for money
3079,4,Good,Easy to charge and use
3080,5,Good Product,Very nice product....fast delivery...long life battery power....Go for it....
